element_id,text,page_number,filename,chunk_id,method,hypothetical_questions,keywords
2ff7a6cc192fd9eb0186d8da9db76de5,"Fig. 1 | E. faecalis cytolysin is associated with mortality in patients with alcoholic hepatitis. a, 16S rRNA sequencing of faecal samples from controls (n = 14), patients with alcohol-use disorder (n = 43) or alcoholic hepatitis (n = 75). We use principal coordinate analysis (PCoA) based on Jaccard dissimilarity matrices to show β-diversity among groups at the genus level. The composition of faecal microbiota was significantly different between each group (P < 0.01). b, Percentage of subjects with faecal samples that were positive for both cylLL and cylLS DNA sequences (cytolysin-positive), in controls (n = 25), patients with alcohol-use disorder (n = 38) or alcoholic hepatitis (n = 82), assessed by qPCR. Statistically significant differences were detected between controls and patients with alcoholic hepatitis (P < 0.01), and between patients with alcohol- use disorder and patients with alcoholic hepatitis (P < 0.001). c, Kaplan–Meier curve of survival of patients with alcoholic

--- Extracted Metadata ---
Keywords: E. faecalis cytolysin, alcoholic hepatitis, 16S rRNA sequencing, faecal microbiota, PCoA, Jaccard dissimilarity, β-diversity, qPCR, Kaplan-Meier curve
Methods: 16S rRNA sequencing, principal coordinate analysis (PCoA), Jaccard dissimilarity matrices, β-diversity analysis, qPCR, Kaplan-Meier curve
Hypothetical Questions: How is E. faecalis cytolysin associated with mortality in patients with alcoholic hepatitis?, What are the differences in the faecal microbiota composition between controls, patients with alcohol-use disorder, and patients with alcoholic hepatitis?, How does the presence of cylLL and cylLS DNA sequences relate to alcoholic hepatitis mortality?, What is the survival rate of patients with alcoholic hepatitis?",2,ald_paper,11,"['16S rRNA sequencing', 'principal coordinate analysis (PCoA)', 'Jaccard dissimilarity matrices', 'β-diversity analysis', 'qPCR', 'Kaplan-Meier curve']","['How is E. faecalis cytolysin associated with mortality in patients with alcoholic hepatitis?', 'What are the differences in the faecal microbiota composition between controls, patients with alcohol-use disorder, and patients with alcoholic hepatitis?', 'How does the presence of cylLL and cylLS DNA sequences relate to alcoholic hepatitis mortality?', 'What is the survival rate of patients with alcoholic hepatitis?']","['E. faecalis cytolysin', 'alcoholic hepatitis', '16S rRNA sequencing', 'faecal microbiota', 'PCoA', 'Jaccard dissimilarity', 'β-diversity', 'qPCR', 'Kaplan-Meier curve']"
d5205304665ea7978658f139f72bd34c,"cts with faecal samples that were positive for both cylLL and cylLS DNA sequences (cytolysin-positive), in controls (n = 25), patients with alcohol-use disorder (n = 38) or alcoholic hepatitis (n = 82), assessed by qPCR. Statistically significant differences were detected between controls and patients with alcoholic hepatitis (P < 0.01), and between patients with alcohol- use disorder and patients with alcoholic hepatitis (P < 0.001). c, Kaplan–Meier curve of survival of patients with alcoholic hepatitis whose faecal samples were cytolysin-positive (n = 25) or cytolysin-negative (n = 54) (P < 0.0001). d, Core genome single-nucleotide polymorphism (SNP) tree of E. faecalis strains isolated from patients with alcoholic hepatitis (n = 93 strains, from 24 patients), showing phylogenetic diversity of cytolysin-positive (red) E. faecalis. Genomically identical isolates from the same patient were combined, and are shown as a single dot. Scale bar represents the nucleotide substitutions per

--- Extracted Metadata ---
Keywords: faecal samples, cylLL, cylLS, alcohol-use disorder, alcoholic hepatitis, qPCR, Kaplan-Meier curve, single-nucleotide polymorphism, SNP, phylogenetic diversity, E. faecalis
Methods: qPCR, Kaplan-Meier curve, core genome single-nucleotide polymorphism (SNP) tree
Hypothetical Questions: How does the presence of cylLL and cylLS DNA sequences in faecal samples affect patients with alcoholic hepatitis?, What is the relationship between cytolysin-positive faecal samples and survival rates in patients with alcoholic hepatitis?, How is the phylogenetic diversity of E. faecalis strains from patients with alcoholic hepatitis related to the presence of cytolysin-positive strains?",2,ald_paper,12,"['qPCR', 'Kaplan-Meier curve', 'core genome single-nucleotide polymorphism (SNP) tree']","['How does the presence of cylLL and cylLS DNA sequences in faecal samples affect patients with alcoholic hepatitis?', 'What is the relationship between cytolysin-positive faecal samples and survival rates in patients with alcoholic hepatitis?', 'How is the phylogenetic diversity of E. faecalis strains from patients with alcoholic hepatitis related to the presence of cytolysin-positive strains?']","['faecal samples', 'cylLL', 'cylLS', 'alcohol-use disorder', 'alcoholic hepatitis', 'qPCR', 'Kaplan-Meier curve', 'single-nucleotide polymorphism', 'SNP', 'phylogenetic diversity', 'E. faecalis']"
f0c280d989e18d3e325338a4969e5fe0,"c hepatitis whose faecal samples were cytolysin-positive (n = 25) or cytolysin-negative (n = 54) (P < 0.0001). d, Core genome single-nucleotide polymorphism (SNP) tree of E. faecalis strains isolated from patients with alcoholic hepatitis (n = 93 strains, from 24 patients), showing phylogenetic diversity of cytolysin-positive (red) E. faecalis. Genomically identical isolates from the same patient were combined, and are shown as a single dot. Scale bar represents the nucleotide substitutions per SNP site. P values are determined by permutational multivariate analysis of variance (PERMANOVA) followed by false discovery rate (FDR) procedures (a), two-sided Fisher’s exact test followed by FDR procedures (b) or two-sided log- rank (Mantel–Cox) test (c). The exact group size (n) and P values for each comparison are listed in Supplementary Table 10.

--- Extracted Metadata ---
Keywords: cytolysin, E. faecalis, alcoholic hepatitis, single-nucleotide polymorphism, phylogenetic diversity, permutational multivariate analysis of variance, Fisher's exact test, log-rank test
Methods: PERMANOVA, Fisher's exact test, log-rank test
Hypothetical Questions: Is there a correlation between cytolysin presence and hepatitis in patients?, What is the phylogenetic diversity of E. faecalis strains isolated from patients with alcoholic hepatitis?",2,ald_paper,13,"['PERMANOVA', ""Fisher's exact test"", 'log-rank test']","['Is there a correlation between cytolysin presence and hepatitis in patients?', 'What is the phylogenetic diversity of E. faecalis strains isolated from patients with alcoholic hepatitis?']","['cytolysin', 'E. faecalis', 'alcoholic hepatitis', 'single-nucleotide polymorphism', 'phylogenetic diversity', 'permutational multivariate analysis of variance', ""Fisher's exact test"", 'log-rank test']"
bd669a244cb7913f11c76cfbee843e28,"The colonization of mice with E. faecalis induces mild hepatic stea- tosis and exacerbates ethanol-induced liver disease11, by mechanisms that are unclear. Cytolysin is a bacterial exotoxin (or bacteriocin) that is produced by E. faecalis12, and which contains two post-translationally modified peptides (CylLL′′ and CylLS′′) in its bioactive form6. The two peptides are encoded by two separate genes: cylLL and cylLS, respec- tively12. Cytolysin has lytic activity against not only Gram-positive bacte- ria, but also eukaryotic cells13. We detected cylLL and cylLS genomic DNA (cytolysin-positive) in faecal samples from 30% of patients with alco- holic hepatitis; none of the faecal samples from controls and only one sample from a patient with alcohol-use disorder was cytolysin-positive, as detected by qPCR (Fig. 1b). Importantly, 89% of cytolysin-positive patients with alcoholic hepatitis died within 180 days of admission, compared to only 3.8% of cytolysin-negative patients (P < 0.0001)

--- Extracted Metadata ---
Keywords: E. faecalis, hepatic steatosis, ethanol-induced liver disease, cytolysin, bacterial exotoxin, bacteriocin, CylLL, CylLS, Gram-positive bacteria, eukaryotic cells, alcoholic hepatitis, qPCR, genomic DNA detection
Methods: qPCR, genomic DNA detection
Hypothetical Questions: What are the mechanisms by which colonization of mice with E. faecalis induces hepatic steatosis and exacerbates ethanol-induced liver disease?, What is the role of cytolysin in the pathogenesis of alcoholic hepatitis?, How does cytolysin affect the survival rates of patients with alcoholic hepatitis?",2,ald_paper,14,"['qPCR', 'genomic DNA detection']","['What are the mechanisms by which colonization of mice with E. faecalis induces hepatic steatosis and exacerbates ethanol-induced liver disease?', 'What is the role of cytolysin in the pathogenesis of alcoholic hepatitis?', 'How does cytolysin affect the survival rates of patients with alcoholic hepatitis?']","['E. faecalis', 'hepatic steatosis', 'ethanol-induced liver disease', 'cytolysin', 'bacterial exotoxin', 'bacteriocin', 'CylLL', 'CylLS', 'Gram-positive bacteria', 'eukaryotic cells', 'alcoholic hepatitis', 'qPCR', 'genomic DNA detection']"
f88282c4bf12cecd0be1cf0ef9145547,"bacte- ria, but also eukaryotic cells13. We detected cylLL and cylLS genomic DNA (cytolysin-positive) in faecal samples from 30% of patients with alco- holic hepatitis; none of the faecal samples from controls and only one sample from a patient with alcohol-use disorder was cytolysin-positive, as detected by qPCR (Fig. 1b). Importantly, 89% of cytolysin-positive patients with alcoholic hepatitis died within 180 days of admission, compared to only 3.8% of cytolysin-negative patients (P < 0.0001) (Fig. 1c). Among the cytolysin-positive patients, 72.2% (13 out of 18) died owing to liver failure (including complications related to liver

--- Extracted Metadata ---
Keywords: bacteria, eukaryotic cells, alcoholic hepatitis, cytolysin-positive, qPCR, genomic DNA detection, mortality rates
Methods: qPCR, genomic DNA detection
Hypothetical Questions: How does the presence of cylLL and cylLS genomic DNA affect patients with alcoholic hepatitis?, What is the relationship between cytolysin-positive patients with alcoholic hepatitis and mortality rates?",2,ald_paper,15,"['qPCR', 'genomic DNA detection']","['How does the presence of cylLL and cylLS genomic DNA affect patients with alcoholic hepatitis?', 'What is the relationship between cytolysin-positive patients with alcoholic hepatitis and mortality rates?']","['bacteria', 'eukaryotic cells', 'alcoholic hepatitis', 'cytolysin-positive', 'qPCR', 'genomic DNA detection', 'mortality rates']"
cdf47cd088f3ae447b32287e0ea44a21,"2 | Nature | www.nature.com

failure, such as gastrointestinal bleeding) (Supplementary Table 2). Infection was not associated with 30-day, 90-day or 180-day mortality (P = 0.403, 0.234 or 0.098) in patients with alcoholic hepatitis.

--- Extracted Metadata ---
Keywords: alcoholic hepatitis, gastrointestinal bleeding, infection, mortality
Methods: infection analysis",2,ald_paper,16,['infection analysis'],[],"['alcoholic hepatitis', 'gastrointestinal bleeding', 'infection', 'mortality']"
158e79a4d4ca8ce2572458eb11e00b7e,"Our univariate logistic and Cox regression of laboratory and clinical parameters found an association between the detection of cytolysin- encoding genes in faeces and the international normalized ratio (INR), platelet count, the model for end-stage liver disease (MELD) score, the sodium MELD score, the age, serum bilirubin, INR and serum creatinine (ABIC) score and death (Supplementary Table 3). In the multivariate Cox analysis, detection of cytolysin-encoding genes in faeces was associated with 90-day (P = 0.004) and with 180-day mortality (P = 0.001) (Supple- mentary Table 3), even after we adjusted for the geographical origin of the patient, antibiotic treatment, platelet count, and creatinine, bilirubin and INR as components of the MELD score. We found no multicollinear- ity between the detection of faecal cytolysin-encoding genes and these cofactors (variance inflation factor < 1.6), which indicates that cytolysin is an independent predictor of mortality in patients with alcoholic

--- Extracted Metadata ---
Keywords: alcoholic liver disease, cytolysin-encoding genes, INR, platelet count, MELD score, creatinine, bilirubin, death, multivariate Cox analysis, mortality
Methods: univariate logistic regression, Cox regression
Hypothetical Questions: What is the association between the detection of cytolysin-encoding genes in feces and mortality in patients with alcoholic liver disease?, How do laboratory and clinical parameters such as INR, platelet count, and MELD score influence the detection of cytolysin-encoding genes in feces?",2,ald_paper,17,"['univariate logistic regression', 'Cox regression']","['What is the association between the detection of cytolysin-encoding genes in feces and mortality in patients with alcoholic liver disease?', 'How do laboratory and clinical parameters such as INR, platelet count, and MELD score influence the detection of cytolysin-encoding genes in feces?']","['alcoholic liver disease', 'cytolysin-encoding genes', 'INR', 'platelet count', 'MELD score', 'creatinine', 'bilirubin', 'death', 'multivariate Cox analysis', 'mortality']"
8f81d6e312f08aa759ad42f37cf5e6dc,"90-day (P = 0.004) and with 180-day mortality (P = 0.001) (Supple- mentary Table 3), even after we adjusted for the geographical origin of the patient, antibiotic treatment, platelet count, and creatinine, bilirubin and INR as components of the MELD score. We found no multicollinear- ity between the detection of faecal cytolysin-encoding genes and these cofactors (variance inflation factor < 1.6), which indicates that cytolysin is an independent predictor of mortality in patients with alcoholic hepatitis. When we performed receiver-operating-characteristic curve analysis for 90-day mortality, cytolysin had an area under the curve of 0.81, which was superior to other widely used predictors for mortality in clinical practice (Extended Data Fig. 1e). On the basis of our findings, we propose that the detection of cytolysin may be a prognostic factor for more severe liver- related outcomes and increased risk of death, and a stronger predictor of mortality than MELD, ABIC and the

--- Extracted Metadata ---
Keywords: faecal cytolysin-encoding genes, mortality, alcoholic hepatitis, prognostic factor, liver-related outcomes, risk of death, independent predictor, receiver-operating-characteristic curve, MELD score, ABIC
Methods: receiver-operating-characteristic curve analysis",2,ald_paper,18,['receiver-operating-characteristic curve analysis'],[],"['faecal cytolysin-encoding genes', 'mortality', 'alcoholic hepatitis', 'prognostic factor', 'liver-related outcomes', 'risk of death', 'independent predictor', 'receiver-operating-characteristic curve', 'MELD score', 'ABIC']"
5a26c75137ac75c1acec1fbc53672f3a,"alcoholic hepatitis. When we performed receiver-operating-characteristic curve analysis for 90-day mortality, cytolysin had an area under the curve of 0.81, which was superior to other widely used predictors for mortality in clinical practice (Extended Data Fig. 1e). On the basis of our findings, we propose that the detection of cytolysin may be a prognostic factor for more severe liver- related outcomes and increased risk of death, and a stronger predictor of mortality than MELD, ABIC and the discriminant function score.

--- Extracted Metadata ---
Keywords: alcoholic hepatitis, cytolysin, prognostic factor, receiver-operating-characteristic curve analysis, mortality predictor
Methods: receiver-operating-characteristic curve analysis
Hypothetical Questions: Is cytolysin a superior predictor of mortality in alcoholic hepatitis?, Can the detection of cytolysin be used as a prognostic factor for severe liver-related outcomes in alcoholic hepatitis?, Is cytolysin a stronger predictor of mortality compared to MELD, ABIC, and discriminant function score in alcoholic hepatitis?",2,ald_paper,19,['receiver-operating-characteristic curve analysis'],"['Is cytolysin a superior predictor of mortality in alcoholic hepatitis?', 'Can the detection of cytolysin be used as a prognostic factor for severe liver-related outcomes in alcoholic hepatitis?', 'Is cytolysin a stronger predictor of mortality compared to MELD, ABIC, and discriminant function score in alcoholic hepatitis?']","['alcoholic hepatitis', 'cytolysin', 'prognostic factor', 'receiver-operating-characteristic curve analysis', 'mortality predictor']"
8f78ce532a9f694727543388ca804a07,"To determine phylogeny of E. faecalis in patients with alcoholic hepatitis, we performed targeted culturing from stool samples. Whole- genome sequencing of 93 E. faecalis isolates revealed a broad phylo- genetic diversity of cytolysin-positive E. faecalis from patients with alcoholic hepatitis (Fig. 1d), which indicates that cytolysin production is a variable trait among E. faecalis isolates and that cytolysin is car- ried in mobile genetic elements, which include both chromosomally encoded pathogenicity islands and plasmids14. Detection of any other antimicrobial resistance genes or virulence genes in E. faecalis isolates did not correlate with disease severity or mortality in patients with alcoholic hepatitis (Supplementary Table 4).

--- Extracted Metadata ---
Keywords: E. faecalis, phylogeny, alcoholic hepatitis, cytolysin, whole-genome sequencing, antimicrobial resistance, virulence genes, mobile genetic elements
Methods: Targeted culturing, Whole-genome sequencing
Hypothetical Questions: Does cytolysin production vary among E. faecalis isolates from patients with alcoholic hepatitis?, Are antimicrobial resistance genes or virulence genes correlated with disease severity or mortality in patients with alcoholic hepatitis?",2,ald_paper,20,"['Targeted culturing', 'Whole-genome sequencing']","['Does cytolysin production vary among E. faecalis isolates from patients with alcoholic hepatitis?', 'Are antimicrobial resistance genes or virulence genes correlated with disease severity or mortality in patients with alcoholic hepatitis?']","['E. faecalis', 'phylogeny', 'alcoholic hepatitis', 'cytolysin', 'whole-genome sequencing', 'antimicrobial resistance', 'virulence genes', 'mobile genetic elements']"
b4223a036dea64508bfe49460798aec8,"The total amount of faecal E. faecalis, or faecal E. faecalis positivity, did not correlate with disease severity or mortality in patients with alcoholic hepatitis (Supplementary Tables 5, 6). Cytolysin-positive and cytolysin-negative patients with alcoholic hepatitis had similar amounts of faecal E. faecalis (Extended Data Fig. 1f). Although there were differences in the composition of the gut microbiota in patients with alcoholic hepatitis from different geographical regions (Extended Data Fig. 1g), the proportion of cytolysin-positive patients, total amount of faecal E. faecalis, faecal E. faecalis positivity (Extended Data Fig. 1h–j), treatment and clinical outcomes (30-day and 90-day mortality) did not differ significantly among the regions or centres (Supplemen- tary Table 7). In addition, cirrhosis was not associated with cytolysin positivity, the total amount of faecal E. faecalis or faecal E. faecalis positivity in patients with alcoholic hepatitis (Extended Data Fig. 1k–m,

--- Extracted Metadata ---
Keywords: faecal E. faecalis, alcoholic hepatitis, microbiota analysis, disease severity, mortality, geographical regions, cytolysin
Methods: microbiota analysis
Hypothetical Questions: Does the amount of faecal E. faecalis correlate with disease severity in patients with alcoholic hepatitis?, Are there differences in the gut microbiota composition in patients with alcoholic hepatitis from different geographical regions?, Is cirrhosis associated with cytolysin positivity in patients with alcoholic hepatitis?",2,ald_paper,21,['microbiota analysis'],"['Does the amount of faecal E. faecalis correlate with disease severity in patients with alcoholic hepatitis?', 'Are there differences in the gut microbiota composition in patients with alcoholic hepatitis from different geographical regions?', 'Is cirrhosis associated with cytolysin positivity in patients with alcoholic hepatitis?']","['faecal E. faecalis', 'alcoholic hepatitis', 'microbiota analysis', 'disease severity', 'mortality', 'geographical regions', 'cytolysin']"
1b8ca634f00840572e80e4411ce5b216,"ig. 1g), the proportion of cytolysin-positive patients, total amount of faecal E. faecalis, faecal E. faecalis positivity (Extended Data Fig. 1h–j), treatment and clinical outcomes (30-day and 90-day mortality) did not differ significantly among the regions or centres (Supplemen- tary Table 7). In addition, cirrhosis was not associated with cytolysin positivity, the total amount of faecal E. faecalis or faecal E. faecalis positivity in patients with alcoholic hepatitis (Extended Data Fig. 1k–m, Supplementary Tables 4–6). These results confirm our findings that the presence of cytolysin-producing E. faecalis rather than the total amount or presence of E. faecalis per se determines the severity of alcoholic hepatitis and mortality.

--- Extracted Metadata ---
Keywords: alcoholic hepatitis, cytolysin, E. faecalis, mortality, cirrhosis
Methods: Descriptive statistics, Statistical analysis
Hypothetical Questions: How does the presence of cytolysin-producing E. faecalis impact the severity of alcoholic hepatitis and mortality?, Is cirrhosis associated with cytolysin positivity or the total amount of faecal E. faecalis in patients with alcoholic hepatitis?",2,ald_paper,22,"['Descriptive statistics', 'Statistical analysis']","['How does the presence of cytolysin-producing E. faecalis impact the severity of alcoholic hepatitis and mortality?', 'Is cirrhosis associated with cytolysin positivity or the total amount of faecal E. faecalis in patients with alcoholic hepatitis?']","['alcoholic hepatitis', 'cytolysin', 'E. faecalis', 'mortality', 'cirrhosis']"
4834397895c1eeb5cffef6949e1200e6,"Cytolysin and ethanol-induced liver disease To determine whether cytolysin contributes to liver damage mediated by E. faecalis, we gavaged mice with a cytolytic E. faecalis strain (FA2- 2(pAM714)) or a non-cytolytic E. faecalis strain (FA2-2(pAM771))5; the mice were then placed on a chronic–binge ethanol diet15. Compared to mice gavaged with phosphate-buffered saline (PBS), mice fed with ethanol after they were gavaged with cytolytic E. faecalis developed more severe liver injury as indicated by a higher level of alanine amino- transferase (ALT) (Extended Data Fig. 2a) and increased hepatic stea- tosis (Extended Data Fig. 2b, c). Mice that were fed ethanol after they

--- Extracted Metadata ---
Keywords: cytolysin, ethanol-induced liver disease, E. faecalis, liver damage, alanine aminotransferase, hepatic steatosis
Methods: mouse model, gavage, chronic-binge ethanol diet, biochemical analysis, hepatic steatosis
Hypothetical Questions: Does cytolysin contribute to liver damage mediated by E. faecalis in mice fed with ethanol?, What is the impact of cytolytic E. faecalis on liver injury in mice on a chronic-binge ethanol diet?",2,ald_paper,23,"['mouse model', 'gavage', 'chronic-binge ethanol diet', 'biochemical analysis', 'hepatic steatosis']","['Does cytolysin contribute to liver damage mediated by E. faecalis in mice fed with ethanol?', 'What is the impact of cytolytic E. faecalis on liver injury in mice on a chronic-binge ethanol diet?']","['cytolysin', 'ethanol-induced liver disease', 'E. faecalis', 'liver damage', 'alanine aminotransferase', 'hepatic steatosis']"
534b2748e1f0974a2c568180c166213e,"a

s e v e

l

m u r e S

) 1 – l

U

(

T L A

f o

400

300

200

100

0

***

*** **

b

e d i r e c y g i r t

l

c i t a p e H

) r e v

i l

g r e p g m

(

t n e t n o c

50

40

30

20

10

0

**** **** *** *

Alcoholic hepatitis cytolysin-positive no. 1 Alcoholic hepatitis cytolysin-positive no. 2 Alcoholic hepatitis cytolysin-negative no. 3 Alcoholic hepatitis cytolysin-negative no. 4

Control

Ethanol

Control

Ethanol

c

d

Il1b

Control

Ethanol

e g n a h c d o F

l

8

6

4

2

**

**

0

Alcoholic hepatitis cytolysin-positive no. 1

Alcoholic hepatitis cytolysin-positive no. 2

Alcoholic hepatitis cytolysin-negative no. 3

Alcoholic hepatitis cytolysin-negative no. 4

Control

Ethanol

e

Cxcl1

f

Col1a1

g

Liver cylLS

e g n a h c d o F

l

8

6

4

2

**

**

**

**

e g n a h c d o F

l

20

15

10

5

** *

*** *

)

%

(

e c M

i

100

80

60

40

20

****

****

****

****

0

0

0

ND ND ND

ND

ND ND

Control

Ethanol

Control

Ethanol

Control

Ethanol

h

--- Extracted Metadata ---
Keywords: Alcoholic hepatitis, Cytolysin, Il1b, Cxcl1, Col1a1, Liver cylLS, Ethanol
Methods: Alcoholic hepatitis cytolysin, Il1b, Cxcl1, Col1a1, Liver cylLS, e c M
Hypothetical Questions: What is the impact of ethanol on Alcoholic hepatitis cytolysin-positive and Alcoholic hepatitis cytolysin-negative cases?, How do different treatments affect the expression of Il1b, Cxcl1, and Col1a1 in liver cells?, What is the role of Liver cylLS in the context of alcoholic hepatitis?",3,ald_paper,24,"['Alcoholic hepatitis cytolysin', 'Il1b', 'Cxcl1', 'Col1a1', 'Liver cylLS', 'e c M']","['What is the impact of ethanol on Alcoholic hepatitis cytolysin-positive and Alcoholic hepatitis cytolysin-negative cases?', 'How do different treatments affect the expression of Il1b, Cxcl1, and Col1a1 in liver cells?', 'What is the role of Liver cylLS in the context of alcoholic hepatitis?']","['Alcoholic hepatitis', 'Cytolysin', 'Il1b', 'Cxcl1', 'Col1a1', 'Liver cylLS', 'Ethanol']"
e9da83aadd48a8fe82c21fb17383bd09,"LDH

)

%

40

**

**

(

y t i c x o t o t y C

i

30

20

10

0

0 0

0 200

0 400

–

200 200

400 400

0 0

0 200

0 400

+

200 200

400 400

CylLS″ (nM) CylLL″ (nM) Ethanol

--- Extracted Metadata ---
Keywords: LDH, enzyme assay, ethanol
Methods: LDH enzyme assay
Hypothetical Questions: What is the effect of ethanol on LDH activity?",3,ald_paper,25,['LDH enzyme assay'],['What is the effect of ethanol on LDH activity?'],"['LDH', 'enzyme assay', 'ethanol']"
ee810ef7bc179e283446200bb1c59a48,"Fig. 2 | Transplantation of faeces from cytolysin-positive patients with alcoholic hepatitis exacerbates ethanol-induced liver disease in gnotobiotic mice. a–g, C57BL/6 germ-free mice were colonized with faeces from two cytolysin-positive and two cytolysin-negative patients with alcoholic hepatitis, and subjected to the chronic–binge feeding model. a, Serum levels of ALT. b, Hepatic triglyceride content. c, Representative sections of liver stained with haematoxylin and eosin (H & E). d–f, Hepatic levels of mRNAs that encode Il1b, Cxcl1 and Col1a1. g, Proportions of mice that were positive for cytolysin in the liver, measured by qPCR for cylLS. h, Lactate dehydrogenase (LDH) assay to measure cytotoxicity of hepatocytes isolated from mice that were fed an oral isocaloric control diet (five groups, left) or chronic–binge ethanol diet (five

--- Extracted Metadata ---
Keywords: faecal transplantation, cytolysin-positive patients, alcoholic hepatitis, gnotobiotic mice, chronic-binge feeding, ALT, triglyceride, haematoxylin and eosin, mRNA, Il1b, Cxcl1, Col1a1, LDH, cytotoxicity, hepatocyte
Methods: faecal transplantation, chronic-binge feeding model, qPCR, haematoxylin and eosin staining, mRNA analysis, ALT measurement, triglyceride measurement, LDH assay, hepatocyte isolation
Hypothetical Questions: How does faecal transplantation from cytolysin-positive patients impact ethanol-induced liver disease in gnotobiotic mice?, What are the effects of chronic-binge feeding with ethanol on liver health in mice colonized with faeces from alcoholic hepatitis patients?, How does cytolysin presence affect liver damage in alcoholic hepatitis?",3,ald_paper,26,"['faecal transplantation', 'chronic-binge feeding model', 'qPCR', 'haematoxylin and eosin staining', 'mRNA analysis', 'ALT measurement', 'triglyceride measurement', 'LDH assay', 'hepatocyte isolation']","['How does faecal transplantation from cytolysin-positive patients impact ethanol-induced liver disease in gnotobiotic mice?', 'What are the effects of chronic-binge feeding with ethanol on liver health in mice colonized with faeces from alcoholic hepatitis patients?', 'How does cytolysin presence affect liver damage in alcoholic hepatitis?']","['faecal transplantation', 'cytolysin-positive patients', 'alcoholic hepatitis', 'gnotobiotic mice', 'chronic-binge feeding', 'ALT', 'triglyceride', 'haematoxylin and eosin', 'mRNA', 'Il1b', 'Cxcl1', 'Col1a1', 'LDH', 'cytotoxicity', 'hepatocyte']"
